,Scenario,Year,Income Group,Groups,PM2.5 Exposure,NOx Exposure,SO2 Exposure
1,G: Low Carbon 2035 Mandate,2020,$125k-$150k,Black,1.3198473379391007,1.3644327075678928,0.6816913557053462
2,G: Low Carbon 2035 Mandate,2020,$125k-$150k,Asian,0.7929773370361981,0.8732432458839725,0.4602016442323819
3,G: Low Carbon 2035 Mandate,2020,$125k-$150k,Latinx/Hispanic,0.8406314910401024,0.9215543591612337,0.5263178528651374
4,G: Low Carbon 2035 Mandate,2020,$125k-$150k,Indigenous,0.866707361969413,0.8700767604559299,0.5674458806516552
5,G: Low Carbon 2035 Mandate,2020,$125k-$150k,Non-Latinx White,0.9640553710354984,1.0852057538424684,0.624426971549473
0,G: Low Carbon 2035 Mandate,2020,>$150k,Total,0.8396736715697463,1.0085029941341497,0.4787122129496788
1,G: Low Carbon 2035 Mandate,2020,>$150k,Black,1.2281366784605317,1.3884128345996678,0.7130055466988285
2,G: Low Carbon 2035 Mandate,2020,>$150k,Asian,0.7547460318650244,0.8704367594037947,0.4025495053681202
3,G: Low Carbon 2035 Mandate,2020,>$150k,Latinx/Hispanic,0.8346403362518798,0.9981263986478996,0.482508053079129
4,G: Low Carbon 2035 Mandate,2020,>$150k,Indigenous,0.9232609378801168,0.9551832972290094,0.5489277826782499
5,G: Low Carbon 2035 Mandate,2020,>$150k,Non-Latinx White,0.9390346173134071,1.1386558044193922,0.5411847173553811
0,G: Low Carbon 2035 Mandate,2026,<$25k,Total,0.7785184718012612,0.8061051670471855,0.6498964738959101
1,G: Low Carbon 2035 Mandate,2026,<$25k,Black,0.9312636628144105,0.9836073766199633,0.7643570044538055
2,G: Low Carbon 2035 Mandate,2026,<$25k,Asian,0.569709643900346,0.6515284404962618,0.4786597517049099
3,G: Low Carbon 2035 Mandate,2026,<$25k,Latinx/Hispanic,0.4291312358215301,0.5735766991210262,0.32816125228263804
4,G: Low Carbon 2035 Mandate,2026,<$25k,Indigenous,0.430990660298084,0.4943368867214781,0.5759890443662752
5,G: Low Carbon 2035 Mandate,2026,<$25k,Non-Latinx White,0.7845838954344212,0.7509339801916207,0.6641483540788385
0,G: Low Carbon 2035 Mandate,2026,$25k-$50k,Total,0.7396993776608431,0.6733841672244791,0.5643434069013268
1,G: Low Carbon 2035 Mandate,2026,$25k-$50k,Black,0.8990322321343389,0.8870483187019449,0.6135632414476244
2,G: Low Carbon 2035 Mandate,2026,$25k-$50k,Asian,0.5003675845239755,0.5874439947811876,0.3502562893808593
3,G: Low Carbon 2035 Mandate,2026,$25k-$50k,Latinx/Hispanic,0.4095080936924097,0.4606158884591024,0.3006496098830982
4,G: Low Carbon 2035 Mandate,2026,$25k-$50k,Indigenous,0.4692124303141286,0.4093092212437143,0.3572236654287122
5,G: Low Carbon 2035 Mandate,2026,$25k-$50k,Non-Latinx White,0.8172672477893943,0.7085918665329143,0.6448124622007371
0,G: Low Carbon 2035 Mandate,2026,$50k-$75k,Total,0.6507738615696178,0.6398199222588916,0.5193947073911741
1,G: Low Carbon 2035 Mandate,2026,$50k-$75k,Black,0.8403882779924359,0.8590880372972484,0.4966271392489222
2,G: Low Carbon 2035 Mandate,2026,$50k-$75k,Asian,0.4503605102899698,0.5387784694198477,0.29704206948777323
3,G: Low Carbon 2035 Mandate,2026,$50k-$75k,Latinx/Hispanic,0.3913382605544402,0.44903822167988844,0.26144604097691904
4,G: Low Carbon 2035 Mandate,2026,$50k-$75k,Indigenous,0.43534340844056435,0.4199118170645021,0.3380664692396661
5,G: Low Carbon 2035 Mandate,2026,$50k-$75k,Non-Latinx White,0.7425943061247967,0.7152326296564344,0.6213216965879046
0,G: Low Carbon 2035 Mandate,2026,$75k-$100k,Total,0.5525907919240116,0.6160704960744986,0.41134871785264454
1,G: Low Carbon 2035 Mandate,2026,$75k-$100k,Black,0.7946554520165838,0.8697972025638501,0.40673993063664665
2,G: Low Carbon 2035 Mandate,2026,$75k-$100k,Asian,0.42668626807895305,0.517707395314692,0.25601054963959113
3,G: Low Carbon 2035 Mandate,2026,$75k-$100k,Latinx/Hispanic,0.3974555019961782,0.4843518100674046,0.24100983292391379
4,G: Low Carbon 2035 Mandate,2026,$75k-$100k,Indigenous,0.3910148244502325,0.4160006849747412,0.28708246488427225
5,G: Low Carbon 2035 Mandate,2026,$75k-$100k,Non-Latinx White,0.6456749173702878,0.7152955317486521,0.505890935925773
0,G: Low Carbon 2035 Mandate,2026,$100k-$125k,Total,0.5407341646311443,0.647947135655057,0.34674858828282756
1,G: Low Carbon 2035 Mandate,2026,$100k-$125k,Black,0.8177060321952556,0.9238944514916052,0.3775320878486422
2,G: Low Carbon 2035 Mandate,2026,$100k-$125k,Asian,0.459592474663448,0.5629378557752485,0.24335050572175312
3,G: Low Carbon 2035 Mandate,2026,$100k-$125k,Latinx/Hispanic,0.43722476160023716,0.54644062866011,0.22623563128594007
4,G: Low Carbon 2035 Mandate,2026,$100k-$125k,Indigenous,0.464650178171326,0.5173968992219453,0.2899100028936637
5,G: Low Carbon 2035 Mandate,2026,$100k-$125k,Non-Latinx White,0.6281105480994087,0.7549388158507587,0.4220640215926969
0,G: Low Carbon 2035 Mandate,2026,$125k-$150k,Total,0.588425873839623,0.6901089278365375,0.330242242655873
1,G: Low Carbon 2035 Mandate,2026,$125k-$150k,Black,0.9185566934936868,0.9980282492982694,0.3823703622140441
2,G: Low Carbon 2035 Mandate,2026,$125k-$150k,Asian,0.5406579142312814,0.6335185704351447,0.2572947634580048
3,G: Low Carbon 2035 Mandate,2026,$125k-$150k,Latinx/Hispanic,0.5360762732018094,0.6357351286884216,0.25110235640499917
4,G: Low Carbon 2035 Mandate,2026,$125k-$150k,Indigenous,0.5542655767787754,0.5954014570460231,0.30241953135239136
5,G: Low Carbon 2035 Mandate,2026,$125k-$150k,Non-Latinx White,0.6843620463137424,0.8079468334287485,0.4005235945486417
0,G: Low Carbon 2035 Mandate,2026,>$150k,Total,0.5817395685701888,0.7372352926540079,0.27037767315587463
1,G: Low Carbon 2035 Mandate,2026,>$150k,Black,0.8475365281986573,0.9913373662049004,0.34945878772356187
2,G: Low Carbon 2035 Mandate,2026,>$150k,Asian,0.5058294168902141,0.6230233965006424,0.1978179084171424
3,G: Low Carbon 2035 Mandate,2026,>$150k,Latinx/Hispanic,0.5530378510537968,0.7042215737464211,0.22711282342349506
4,G: Low Carbon 2035 Mandate,2026,>$150k,Indigenous,0.5793057577399628,0.6433202562497186,0.2662130436007252
5,G: Low Carbon 2035 Mandate,2026,>$150k,Non-Latinx White,0.6539158484440657,0.8357729011530846,0.31318267974761815
0,G: Low Carbon 2035 Mandate,2030,<$25k,Total,0.19348993382716856,0.2529372125827172,0.14787844389801894
1,G: Low Carbon 2035 Mandate,2030,<$25k,Black,0.22389694010304279,0.29906073161682384,0.16091760275322894
2,G: Low Carbon 2035 Mandate,2030,<$25k,Asian,0.14600036358455862,0.2117459572236782,0.11042888538179296
3,G: Low Carbon 2035 Mandate,2030,<$25k,Latinx/Hispanic,0.12087731680105662,0.21530599107854836,0.09402459615382391
4,G: Low Carbon 2035 Mandate,2030,<$25k,Indigenous,0.1412819414657334,0.20914317154291578,0.2696694376704967
5,G: Low Carbon 2035 Mandate,2030,<$25k,Non-Latinx White,0.1980240133845652,0.23507851013478953,0.15419163206564782
0,G: Low Carbon 2035 Mandate,2030,$25k-$50k,Total,0.18783946116472736,0.21465139876723024,0.1333148255570752
1,G: Low Carbon 2035 Mandate,2030,$25k-$50k,Black,0.21295431814402857,0.27561098199171047,0.13202699905322526
2,G: Low Carbon 2035 Mandate,2030,$25k-$50k,Asian,0.13006130546385714,0.20373139165249973,0.08964173986856135
3,G: Low Carbon 2035 Mandate,2030,$25k-$50k,Latinx/Hispanic,0.1222445868615989,0.18346330691507326,0.09429251574379578
4,G: Low Carbon 2035 Mandate,2030,$25k-$50k,Indigenous,0.14404617950019763,0.1575877812351224,0.12597773109890875
5,G: Low Carbon 2035 Mandate,2030,$25k-$50k,Non-Latinx White,0.20826849423645938,0.22179462019595605,0.15119066374321002
0,G: Low Carbon 2035 Mandate,2030,$50k-$75k,Total,0.16609694854837762,0.20479540180974096,0.12459235456382768
1,G: Low Carbon 2035 Mandate,2030,$50k-$75k,Black,0.19965372726567213,0.2724951569120355,0.11061178380443239
2,G: Low Carbon 2035 Mandate,2030,$50k-$75k,Asian,0.11819830913165215,0.18815990833097782,0.07744325312387947
3,G: Low Carbon 2035 Mandate,2030,$50k-$75k,Latinx/Hispanic,0.11596609518275922,0.17679234378606978,0.0838766157623286
4,G: Low Carbon 2035 Mandate,2030,$50k-$75k,Indigenous,0.13335805304909668,0.15891420957141186,0.10968515230792814
5,G: Low Carbon 2035 Mandate,2030,$50k-$75k,Non-Latinx White,0.18953764712963728,0.2255551988228008,0.14747365889381614
0,G: Low Carbon 2035 Mandate,2030,$75k-$100k,Total,0.14252928222418684,0.20466103605092426,0.10613947797594686
1,G: Low Carbon 2035 Mandate,2030,$75k-$100k,Black,0.188342184926229,0.2772147937994669,0.09081872917594398
2,G: Low Carbon 2035 Mandate,2030,$75k-$100k,Asian,0.11199648600331064,0.18119340667841066,0.06791124428495071
3,G: Low Carbon 2035 Mandate,2030,$75k-$100k,Latinx/Hispanic,0.11567283997428746,0.1887617642508385,0.0791755128983075
4,G: Low Carbon 2035 Mandate,2030,$75k-$100k,Indigenous,0.11574273098790666,0.154725129012865,0.09181343239361325
5,G: Low Carbon 2035 Mandate,2030,$75k-$100k,Non-Latinx White,0.16693731943355083,0.23629133293459592,0.13038345450532204
0,G: Low Carbon 2035 Mandate,2030,$100k-$125k,Total,0.13841762867961396,0.21861756932537552,0.09217612078142902
1,G: Low Carbon 2035 Mandate,2030,$100k-$125k,Black,0.19470673914206654,0.29709035919258986,0.08666113408731622
2,G: Low Carbon 2035 Mandate,2030,$100k-$125k,Asian,0.1184808965798319,0.1954943446319353,0.06479119860983897
3,G: Low Carbon 2035 Mandate,2030,$100k-$125k,Latinx/Hispanic,0.122966715288818,0.20869987146862884,0.07412020878059998
4,G: Low Carbon 2035 Mandate,2030,$100k-$125k,Indigenous,0.13353560555956304,0.19210187011121926,0.09315647807665403
5,G: Low Carbon 2035 Mandate,2030,$100k-$125k,Non-Latinx White,0.16121411998458998,0.25415773899382554,0.11248487649070589
0,G: Low Carbon 2035 Mandate,2030,$125k-$150k,Total,0.14690439108910522,0.23119059407735779,0.0851710923423039
1,G: Low Carbon 2035 Mandate,2030,$125k-$150k,Black,0.20941205378174543,0.3074355342620269,0.07934409089886095
2,G: Low Carbon 2035 Mandate,2030,$125k-$150k,Asian,0.13833369796074665,0.220864383576538,0.06883085669435716
3,G: Low Carbon 2035 Mandate,2030,$125k-$150k,Latinx/Hispanic,0.14704117863654798,0.23745883901313114,0.08027758472104965
4,G: Low Carbon 2035 Mandate,2030,$125k-$150k,Indigenous,0.15465791098035536,0.21769246843584514,0.0943615207459307
5,G: Low Carbon 2035 Mandate,2030,$125k-$150k,Non-Latinx White,0.1711705124433114,0.2703826347688867,0.1036095480020069
0,G: Low Carbon 2035 Mandate,2030,>$150k,Total,0.1421392505113822,0.24797165150811332,0.06890489439681698
1,G: Low Carbon 2035 Mandate,2030,>$150k,Black,0.1980249385512872,0.327737613353568,0.0843333670875889
2,G: Low Carbon 2035 Mandate,2030,>$150k,Asian,0.1270894875023447,0.21563012729242328,0.05287213133208695
3,G: Low Carbon 2035 Mandate,2030,>$150k,Latinx/Hispanic,0.14046812751169693,0.2527312701095859,0.06561582286777352
4,G: Low Carbon 2035 Mandate,2030,>$150k,Indigenous,0.1527492622092278,0.22629475725333684,0.07408472645511097
5,G: Low Carbon 2035 Mandate,2030,>$150k,Non-Latinx White,0.159501562076911,0.2802868975614482,0.07954433635704705
0,G: Low Carbon 2035 Mandate,2035,<$25k,Total,0.01703197062718221,0.05866732632220148,0.005943272044732975
1,G: Low Carbon 2035 Mandate,2035,<$25k,Black,0.01985679481386634,0.06950425725172688,0.006491678395056179
2,G: Low Carbon 2035 Mandate,2035,<$25k,Asian,0.01458608310872904,0.05114820642094137,0.005728382078472548
3,G: Low Carbon 2035 Mandate,2035,<$25k,Latinx/Hispanic,0.016621040404462068,0.06359846826416062,0.0070870551490996615
4,G: Low Carbon 2035 Mandate,2035,<$25k,Indigenous,0.009706786678022957,0.031992487284305884,0.003388770330260168
5,G: Low Carbon 2035 Mandate,2035,<$25k,Non-Latinx White,0.015958070546107178,0.0522417027758348,0.005613458763917231
0,G: Low Carbon 2035 Mandate,2035,$25k-$50k,Total,0.016666637889758598,0.051946781234081287,0.005469511150313368
1,G: Low Carbon 2035 Mandate,2035,$25k-$50k,Black,0.02116909678222954,0.07061602113520375,0.006712493603645838
2,G: Low Carbon 2035 Mandate,2035,$25k-$50k,Asian,0.015857806615430136,0.05730255908842942,0.006258675981123781
3,G: Low Carbon 2035 Mandate,2035,$25k-$50k,Latinx/Hispanic,0.017042360281290303,0.05822366836005186,0.0071032313988597315
4,G: Low Carbon 2035 Mandate,2035,$25k-$50k,Indigenous,0.011399883827605688,0.03296689392210895,0.0033635533160221716
5,G: Low Carbon 2035 Mandate,2035,$25k-$50k,Non-Latinx White,0.017033057481663682,0.0509588403621042,0.005409936690873528
0,G: Low Carbon 2035 Mandate,2035,$50k-$75k,Total,0.014298739804515006,0.04603176924022628,0.004986830188336952
1,G: Low Carbon 2035 Mandate,2035,$50k-$75k,Black,0.019869789723501525,0.06785338286301087,0.00643260787044669
2,G: Low Carbon 2035 Mandate,2035,$50k-$75k,Asian,0.01464529877852011,0.05206606119768462,0.005817389493825463
3,G: Low Carbon 2035 Mandate,2035,$50k-$75k,Latinx/Hispanic,0.0166793193542412,0.055420533004058435,0.006807417737436127
4,G: Low Carbon 2035 Mandate,2035,$50k-$75k,Indigenous,0.011480185648714352,0.03581947153028523,0.003953250439494015
5,G: Low Carbon 2035 Mandate,2035,$50k-$75k,Non-Latinx White,0.015266271662933735,0.048266152676662885,0.005259814370328862
0,G: Low Carbon 2035 Mandate,2035,$75k-$100k,Total,0.013373905773722623,0.046495083698189124,0.00486012294762414
1,G: Low Carbon 2035 Mandate,2035,$75k-$100k,Black,0.01777236143460202,0.06388628716036539,0.005661414310964393
2,G: Low Carbon 2035 Mandate,2035,$75k-$100k,Asian,0.013697402452328315,0.04832728570873868,0.005448816405910985
3,G: Low Carbon 2035 Mandate,2035,$75k-$100k,Latinx/Hispanic,0.017040300113350663,0.05768896401433894,0.00695881076672944
4,G: Low Carbon 2035 Mandate,2035,$75k-$100k,Indigenous,0.011524046337393177,0.03754125275945401,0.004346192268747241
5,G: Low Carbon 2035 Mandate,2035,$75k-$100k,Non-Latinx White,0.015047623866614424,0.05218621425439768,0.00544308352524271
0,G: Low Carbon 2035 Mandate,2035,$100k-$125k,Total,0.013706636530886801,0.05021541166290685,0.004915983500956968
1,G: Low Carbon 2035 Mandate,2035,$100k-$125k,Black,0.017751016496991966,0.06442583539671219,0.005755898748797698
2,G: Low Carbon 2035 Mandate,2035,$100k-$125k,Asian,0.014236739131358212,0.05085438588081367,0.0055312888552296454
3,G: Low Carbon 2035 Mandate,2035,$100k-$125k,Latinx/Hispanic,0.01795551775240018,0.061865258086559335,0.007140081808785825
4,G: Low Carbon 2035 Mandate,2035,$100k-$125k,Indigenous,0.014678359260705829,0.04879354300897631,0.005589829826836208
5,G: Low Carbon 2035 Mandate,2035,$100k-$125k,Non-Latinx White,0.01554086723267351,0.05735913261131205,0.005523011228811037
0,G: Low Carbon 2035 Mandate,2035,$125k-$150k,Total,0.01449756557505116,0.05249743807402634,0.00506333534305568
1,G: Low Carbon 2035 Mandate,2035,$125k-$150k,Black,0.016662879274791986,0.06000351835908717,0.005236235400692167
2,G: Low Carbon 2035 Mandate,2035,$125k-$150k,Asian,0.016546070927827953,0.056672664142611275,0.0061500653958124095
3,G: Low Carbon 2035 Mandate,2035,$125k-$150k,Latinx/Hispanic,0.019743596735174094,0.06496213421698317,0.007248268518706458
4,G: Low Carbon 2035 Mandate,2035,$125k-$150k,Indigenous,0.016272878198584487,0.05241517275617245,0.0058679096144555075
5,G: Low Carbon 2035 Mandate,2035,$125k-$150k,Non-Latinx White,0.016562933823452537,0.060691333537548624,0.005741199608952221
0,G: Low Carbon 2035 Mandate,2035,>$150k,Total,0.013725656232567768,0.055734184432250373,0.004962815825892604
1,G: Low Carbon 2035 Mandate,2035,>$150k,Black,0.01777008655114827,0.07261125769587655,0.006994977869037411
2,G: Low Carbon 2035 Mandate,2035,>$150k,Asian,0.015123230448012564,0.05417512732414471,0.005786878651424035
3,G: Low Carbon 2035 Mandate,2035,>$150k,Latinx/Hispanic,0.016824948076160234,0.06526477481043982,0.006624532232096708
4,G: Low Carbon 2035 Mandate,2035,>$150k,Indigenous,0.013277657214884225,0.04937305840170404,0.004746768702889813
5,G: Low Carbon 2035 Mandate,2035,>$150k,Non-Latinx White,0.014953367332650954,0.06202038673158938,0.005327081496031563
0,G: Low Carbon 2035 Mandate,2040,<$25k,Total,0.01900527546323702,0.06714513235533794,0.006959402096290993
1,G: Low Carbon 2035 Mandate,2040,<$25k,Black,0.0219866273245044,0.07869996069759598,0.007686525426270733
2,G: Low Carbon 2035 Mandate,2040,<$25k,Asian,0.016096019114337314,0.0588652953950736,0.00628554556063427
3,G: Low Carbon 2035 Mandate,2040,<$25k,Latinx/Hispanic,0.018908609741345613,0.07435627453019941,0.008313876880804245
4,G: Low Carbon 2035 Mandate,2040,<$25k,Indigenous,0.010213329697281575,0.035892310077187545,0.003653354418239268
5,G: Low Carbon 2035 Mandate,2040,<$25k,Non-Latinx White,0.0179602740758624,0.06024026050442269,0.006559681754869533
0,G: Low Carbon 2035 Mandate,2040,$25k-$50k,Total,0.01808139127001868,0.05785751237703654,0.0060590957050548925
1,G: Low Carbon 2035 Mandate,2040,$25k-$50k,Black,0.02292835292526682,0.07849404973123256,0.007564004585099569
2,G: Low Carbon 2035 Mandate,2040,$25k-$50k,Asian,0.0172227171429713,0.06435927116351126,0.0067875919962819544
3,G: Low Carbon 2035 Mandate,2040,$25k-$50k,Latinx/Hispanic,0.018722098342715716,0.06609295616298791,0.007924482513355166
4,G: Low Carbon 2035 Mandate,2040,$25k-$50k,Indigenous,0.011856305520997352,0.036007379043986536,0.003472522444795412
5,G: Low Carbon 2035 Mandate,2040,$25k-$50k,Non-Latinx White,0.018491479141317674,0.05662830618970155,0.005982861087366577
0,G: Low Carbon 2035 Mandate,2040,$50k-$75k,Total,0.015852569534654082,0.05227058610398348,0.005586950466765257
1,G: Low Carbon 2035 Mandate,2040,$50k-$75k,Black,0.022208167678109177,0.0770472990364612,0.007379433596727338
2,G: Low Carbon 2035 Mandate,2040,$50k-$75k,Asian,0.015999608040398038,0.05884438104275708,0.006300138084236249
3,G: Low Carbon 2035 Mandate,2040,$50k-$75k,Latinx/Hispanic,0.01836540262199291,0.0626941983837622,0.007443464620481511
4,G: Low Carbon 2035 Mandate,2040,$50k-$75k,Indigenous,0.012283436853517007,0.03974417719736366,0.004172097768725346
5,G: Low Carbon 2035 Mandate,2040,$50k-$75k,Non-Latinx White,0.016953290099618892,0.05486554184102227,0.0059152189281444206
0,G: Low Carbon 2035 Mandate,2040,$75k-$100k,Total,0.014924905078099897,0.053327994045173265,0.005482371631386377
1,G: Low Carbon 2035 Mandate,2040,$75k-$100k,Black,0.02007427700992886,0.07339504587498744,0.0064949431734509155
2,G: Low Carbon 2035 Mandate,2040,$75k-$100k,Asian,0.015011996633055554,0.054988096436231225,0.005872664439220785
3,G: Low Carbon 2035 Mandate,2040,$75k-$100k,Latinx/Hispanic,0.01881345555269491,0.06551841309351368,0.0076243698268672845
4,G: Low Carbon 2035 Mandate,2040,$75k-$100k,Indigenous,0.012617433490532421,0.042648326192040835,0.004715618210481329
5,G: Low Carbon 2035 Mandate,2040,$75k-$100k,Non-Latinx White,0.016827946234445123,0.05992829880428147,0.006181653253419165
0,G: Low Carbon 2035 Mandate,2040,$100k-$125k,Total,0.0154700311714223,0.058059313761779106,0.005590254147672223
1,G: Low Carbon 2035 Mandate,2040,$100k-$125k,Black,0.02105915615732244,0.0767357387903058,0.006969182734890502
2,G: Low Carbon 2035 Mandate,2040,$100k-$125k,Asian,0.01566406641971332,0.05815858125683348,0.0059282555061545795
3,G: Low Carbon 2035 Mandate,2040,$100k-$125k,Latinx/Hispanic,0.020458501818643022,0.07196142507905992,0.008104012910919063
4,G: Low Carbon 2035 Mandate,2040,$100k-$125k,Indigenous,0.016640885637205737,0.05676884580287985,0.006298625678389298
5,G: Low Carbon 2035 Mandate,2040,$100k-$125k,Non-Latinx White,0.017534218683274917,0.06624984968722288,0.006311586332921389
0,G: Low Carbon 2035 Mandate,2040,$125k-$150k,Total,0.017113013573131802,0.06250690939007315,0.006042795762232867
1,G: Low Carbon 2035 Mandate,2040,$125k-$150k,Black,0.020322767783047445,0.07304440966717107,0.006507064660605862
2,G: Low Carbon 2035 Mandate,2040,$125k-$150k,Asian,0.019288668509800384,0.06733244525090555,0.007094740627509296
3,G: Low Carbon 2035 Mandate,2040,$125k-$150k,Latinx/Hispanic,0.02434388744124082,0.07990463594225017,0.009001000646664493
4,G: Low Carbon 2035 Mandate,2040,$125k-$150k,Indigenous,0.019804649099704984,0.0640816283638653,0.007145912968934484
5,G: Low Carbon 2035 Mandate,2040,$125k-$150k,Non-Latinx White,0.019554788131233947,0.07218194836961517,0.006883021096030794
0,G: Low Carbon 2035 Mandate,2040,>$150k,Total,0.015779483931052773,0.06576407991611746,0.00581182819326361
1,G: Low Carbon 2035 Mandate,2040,>$150k,Black,0.021858445107314797,0.09021074624528022,0.009195511927638431
2,G: Low Carbon 2035 Mandate,2040,>$150k,Asian,0.01729345164373161,0.06407669485419912,0.006483286392619145
3,G: Low Carbon 2035 Mandate,2040,>$150k,Latinx/Hispanic,0.01968244817820896,0.07801050051371207,0.00795852286925467
4,G: Low Carbon 2035 Mandate,2040,>$150k,Indigenous,0.015703409591769447,0.05961114050775869,0.005727262851663115
5,G: Low Carbon 2035 Mandate,2040,>$150k,Non-Latinx White,0.017171005516528597,0.07301997898300532,0.0062635964763703735
0,G: Low Carbon 2035 Mandate,2045,<$25k,Total,0.017797346864541784,0.06327624388127762,0.00642850846380553
1,G: Low Carbon 2035 Mandate,2045,<$25k,Black,0.020419038405622307,0.07366937767641281,0.00695184758361093
2,G: Low Carbon 2035 Mandate,2045,<$25k,Asian,0.015158187500375208,0.05556865861255513,0.005883720183366599
3,G: Low Carbon 2035 Mandate,2045,<$25k,Latinx/Hispanic,0.01835075735320978,0.07178561281149487,0.00821046869060543
4,G: Low Carbon 2035 Mandate,2045,<$25k,Indigenous,0.009981292026184528,0.03508050120592779,0.003610792135287479
5,G: Low Carbon 2035 Mandate,2045,<$25k,Non-Latinx White,0.01684472874478296,0.056917436129995086,0.006073006763666248
0,G: Low Carbon 2035 Mandate,2045,$25k-$50k,Total,0.017114462645662173,0.05517695601920884,0.00569140355913696
1,G: Low Carbon 2035 Mandate,2045,$25k-$50k,Black,0.021791095937652674,0.0748812935316529,0.007130585670252214
2,G: Low Carbon 2035 Mandate,2045,$25k-$50k,Asian,0.016465236441107693,0.06136241984576567,0.006554359155995794
3,G: Low Carbon 2035 Mandate,2045,$25k-$50k,Latinx/Hispanic,0.018294230435087308,0.06473872756660512,0.007826850446029323
4,G: Low Carbon 2035 Mandate,2045,$25k-$50k,Indigenous,0.011543039628487737,0.035262615821983964,0.0033803750631693644
5,G: Low Carbon 2035 Mandate,2045,$25k-$50k,Non-Latinx White,0.01739285214637161,0.05375815957652218,0.0055517332082279615
0,G: Low Carbon 2035 Mandate,2045,$50k-$75k,Total,0.014829456998354128,0.04930025484605064,0.005180800443170174
1,G: Low Carbon 2035 Mandate,2045,$50k-$75k,Black,0.021274865677852972,0.07388141510192281,0.007078166281639659
2,G: Low Carbon 2035 Mandate,2045,$50k-$75k,Asian,0.015265731081021387,0.05603720746862466,0.006054166229673845
3,G: Low Carbon 2035 Mandate,2045,$50k-$75k,Latinx/Hispanic,0.01791078824879021,0.06109665759344554,0.007291810439566405
4,G: Low Carbon 2035 Mandate,2045,$50k-$75k,Indigenous,0.011865674774618997,0.038649302691460816,0.004022975472689786
5,G: Low Carbon 2035 Mandate,2045,$50k-$75k,Non-Latinx White,0.01572298662652585,0.051403198163357686,0.00541220699858454
0,G: Low Carbon 2035 Mandate,2045,$75k-$100k,Total,0.013929174718733494,0.050021719477551754,0.005109224253495475
1,G: Low Carbon 2035 Mandate,2045,$75k-$100k,Black,0.01893799471111042,0.06936517808181884,0.006139571797470092
2,G: Low Carbon 2035 Mandate,2045,$75k-$100k,Asian,0.014236871380500954,0.05209056515392437,0.005586691184469974
3,G: Low Carbon 2035 Mandate,2045,$75k-$100k,Latinx/Hispanic,0.01817473257995053,0.06314966802846746,0.0074001158925133155
4,G: Low Carbon 2035 Mandate,2045,$75k-$100k,Indigenous,0.012175546909055939,0.04131877669961676,0.004561722674788656
5,G: Low Carbon 2035 Mandate,2045,$75k-$100k,Non-Latinx White,0.015629304471095288,0.056004333629093316,0.0057243734579095215
0,G: Low Carbon 2035 Mandate,2045,$100k-$125k,Total,0.014488567611192969,0.05439725095152105,0.0052540207546533935
1,G: Low Carbon 2035 Mandate,2045,$100k-$125k,Black,0.020126321530907924,0.07333253534832561,0.006723060895059838
2,G: Low Carbon 2035 Mandate,2045,$100k-$125k,Asian,0.014828494898482807,0.054899814610525954,0.005622158075886757
3,G: Low Carbon 2035 Mandate,2045,$100k-$125k,Latinx/Hispanic,0.01992517188760414,0.06968965791268786,0.007960129846139655
4,G: Low Carbon 2035 Mandate,2045,$100k-$125k,Indigenous,0.016191739406616026,0.05526696919765891,0.006164554588051531
5,G: Low Carbon 2035 Mandate,2045,$100k-$125k,Non-Latinx White,0.016345456498312136,0.061819489062207536,0.005900938258440897
0,G: Low Carbon 2035 Mandate,2045,$125k-$150k,Total,0.01629926620083497,0.05922763903972365,0.005774125129690915
1,G: Low Carbon 2035 Mandate,2045,$125k-$150k,Black,0.019225274312343048,0.06951875314227084,0.006134776156488571
2,G: Low Carbon 2035 Mandate,2045,$125k-$150k,Asian,0.018588284189604606,0.06442953068575973,0.006856306524311883
3,G: Low Carbon 2035 Mandate,2045,$125k-$150k,Latinx/Hispanic,0.024303892791217644,0.07888883639547037,0.009062773364020057
4,G: Low Carbon 2035 Mandate,2045,$125k-$150k,Indigenous,0.019668195697529627,0.06338590776436977,0.007127294954135671
5,G: Low Carbon 2035 Mandate,2045,$125k-$150k,Non-Latinx White,0.01858093484719605,0.06821198712558178,0.006562998528715685
0,G: Low Carbon 2035 Mandate,2045,>$150k,Total,0.014731618732833695,0.06181696941237845,0.005482767645004059
1,G: Low Carbon 2035 Mandate,2045,>$150k,Black,0.020906951522059368,0.08750906142329916,0.009070435376692807
2,G: Low Carbon 2035 Mandate,2045,>$150k,Asian,0.016548067776979782,0.061184648071347617,0.006229331202589162
3,G: Low Carbon 2035 Mandate,2045,>$150k,Latinx/Hispanic,0.018848011318832198,0.07500766606540055,0.007757795309909552
4,G: Low Carbon 2035 Mandate,2045,>$150k,Indigenous,0.015056956362573044,0.05783600965583644,0.005511452375523819
5,G: Low Carbon 2035 Mandate,2045,>$150k,Non-Latinx White,0.01594642340253141,0.06836871213504322,0.0058778898095496294
0,G: Low Carbon 2035 Mandate,2050,<$25k,Total,0.016491655994936013,0.058517021960474744,0.00592243652662605
1,G: Low Carbon 2035 Mandate,2050,<$25k,Black,0.018901767982203024,0.06838055616606468,0.006390259015308223
2,G: Low Carbon 2035 Mandate,2050,<$25k,Asian,0.014062128533415761,0.05122215412428757,0.005484982719356673
